URL,Selector,Snippet,Explanation
"https://www.puertoricobeachfinder.com/best-beaches-san-juan.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-beaches-san-juan.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-beaches-san-juan.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-beaches-san-juan.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-beaches-san-juan.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-beaches-san-juan.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-beaches-san-juan.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-beaches-san-juan.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-beaches-san-juan.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-beaches-san-juan.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-beaches-san-juan.php","main#main-content > section#getting-there > div.max-w-4xl > h2.text-2xl","<h2 class=""text-2xl md:text-3xl font-bold text-gray-900 mb-8 text-center"">","Fix any of the following:
  Element has insufficient color contrast of 1.06 (foreground color: #111827, background color: #132024, font size: 18.0pt (24px), font weight: bold). Expected contrast ratio of 3:1"
"https://www.puertoricobeachfinder.com/best-beaches-san-juan.php","main#main-content > section#faq > div.max-w-4xl > h2.text-2xl","<h2 class=""text-2xl md:text-3xl font-bold text-gray-900 mb-8 text-center"">","Fix any of the following:
  Element has insufficient color contrast of 1.06 (foreground color: #111827, background color: #132024, font size: 18.0pt (24px), font weight: bold). Expected contrast ratio of 3:1"
"https://www.puertoricobeachfinder.com/best-beaches-san-juan.php","div.grid > div > div.space-y-2 > h5.text-xs","<h5 class=""text-xs font-semibold text-gray-500 uppercase tracking-wider"">","Fix any of the following:
  Element has insufficient color contrast of 3.44 (foreground color: #6b7280, background color: #132024, font size: 9.0pt (12px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-beaches-san-juan.php","div.grid > div > div.mt-6 > h5.text-xs","<h5 class=""text-xs font-semibold text-gray-500 uppercase tracking-wider mb-3"">","Fix any of the following:
  Element has insufficient color contrast of 3.44 (foreground color: #6b7280, background color: #132024, font size: 9.0pt (12px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/best-beaches-san-juan.php","div.max-w-7xl > div.flex > div.flex > span.font-medium","<span class=""font-medium text-white"">","Fix any of the following:
  Element has insufficient color contrast of 1.04 (foreground color: #ffffff, background color: #f9fafb, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan.php","section.py-12 > div.max-w-4xl > div.prose > p","<p>","Fix any of the following:
  Element has insufficient color contrast of 1.42 (foreground color: #cbd5e1, background color: #f9fafb, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan.php","div.max-w-4xl > div.prose > p > strong","<strong>","Fix any of the following:
  Element has insufficient color contrast of 1.04 (foreground color: #ffffff, background color: #f9fafb, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan.php","section.py-12 > div.max-w-4xl > div.prose > p","<p>","Fix any of the following:
  Element has insufficient color contrast of 1.42 (foreground color: #cbd5e1, background color: #f9fafb, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan.php","div.max-w-4xl > div.prose > p > strong","<strong>","Fix any of the following:
  Element has insufficient color contrast of 1.04 (foreground color: #ffffff, background color: #f9fafb, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan.php","main#main-content > section#beaches > div.max-w-7xl > h2.text-2xl","<h2 class=""text-2xl md:text-3xl font-bold text-gray-900 mb-8 text-center"">","Fix any of the following:
  Element has insufficient color contrast of 1.06 (foreground color: #111827, background color: #132024, font size: 18.0pt (24px), font weight: bold). Expected contrast ratio of 3:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan.php","main#main-content > section#getting-there > div.max-w-7xl > h2.text-2xl","<h2 class=""text-2xl md:text-3xl font-bold text-gray-900 mb-8 text-center"">","Fix any of the following:
  Element has insufficient color contrast of 1.06 (foreground color: #111827, background color: #132024, font size: 18.0pt (24px), font weight: bold). Expected contrast ratio of 3:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan.php","main#main-content > section#faq > div.max-w-4xl > h2.text-2xl","<h2 class=""text-2xl md:text-3xl font-bold text-gray-900 mb-8 text-center"">","Fix any of the following:
  Element has insufficient color contrast of 1.06 (foreground color: #111827, background color: #132024, font size: 18.0pt (24px), font weight: bold). Expected contrast ratio of 3:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan.php","div.grid > div > div.space-y-2 > h5.text-xs","<h5 class=""text-xs font-semibold text-gray-500 uppercase tracking-wider"">","Fix any of the following:
  Element has insufficient color contrast of 3.44 (foreground color: #6b7280, background color: #132024, font size: 9.0pt (12px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan.php","div.grid > div > div.mt-6 > h5.text-xs","<h5 class=""text-xs font-semibold text-gray-500 uppercase tracking-wider mb-3"">","Fix any of the following:
  Element has insufficient color contrast of 3.44 (foreground color: #6b7280, background color: #132024, font size: 9.0pt (12px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan.php","div.max-w-7xl > div.flex > div.flex > span.font-medium","<span class=""font-medium text-white"">","Fix any of the following:
  Element has insufficient color contrast of 1.04 (foreground color: #ffffff, background color: #f9fafb, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","section.bg-white > div.max-w-7xl > div.flex > a.text-amber-600","<a href=""#beaches"" class=""text-amber-600 hover:underline"">","Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #d97706, background color: #ffffff, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","section.bg-white > div.max-w-7xl > div.flex > a.text-amber-600","<a href=""#travel-times"" class=""text-amber-600 hover:underline"">","Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #d97706, background color: #ffffff, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","section.bg-white > div.max-w-7xl > div.flex > a.text-amber-600","<a href=""#layover-guide"" class=""text-amber-600 hover:underline"">","Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #d97706, background color: #ffffff, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","section.bg-white > div.max-w-7xl > div.flex > a.text-amber-600","<a href=""#transportation"" class=""text-amber-600 hover:underline"">","Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #d97706, background color: #ffffff, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","section.bg-white > div.max-w-7xl > div.flex > a.text-amber-600","<a href=""#airport-tips"" class=""text-amber-600 hover:underline"">","Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #d97706, background color: #ffffff, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","section.bg-white > div.max-w-7xl > div.flex > a.text-amber-600","<a href=""#faq"" class=""text-amber-600 hover:underline"">","Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #d97706, background color: #ffffff, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","section.py-12 > div.max-w-4xl > div.prose > p","<p>","Fix any of the following:
  Element has insufficient color contrast of 1.42 (foreground color: #cbd5e1, background color: #f9fafb, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.max-w-4xl > div.prose > p > strong","<strong>","Fix any of the following:
  Element has insufficient color contrast of 1.04 (foreground color: #ffffff, background color: #f9fafb, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","section.py-12 > div.max-w-4xl > div.prose > p","<p>","Fix any of the following:
  Element has insufficient color contrast of 1.42 (foreground color: #cbd5e1, background color: #f9fafb, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.max-w-4xl > div.prose > p > strong","<strong>","Fix any of the following:
  Element has insufficient color contrast of 1.04 (foreground color: #ffffff, background color: #f9fafb, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","section.py-12 > div.max-w-4xl > div.prose > p","<p>","Fix any of the following:
  Element has insufficient color contrast of 1.42 (foreground color: #cbd5e1, background color: #f9fafb, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","section.py-12 > div.max-w-4xl > div.prose > p","<p>","Fix any of the following:
  Element has insufficient color contrast of 1.42 (foreground color: #cbd5e1, background color: #f9fafb, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.max-w-4xl > div.prose > p > strong","<strong>","Fix any of the following:
  Element has insufficient color contrast of 1.04 (foreground color: #ffffff, background color: #f9fafb, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","main#main-content > section#beaches > div.max-w-7xl > h2.text-2xl","<h2 class=""text-2xl md:text-3xl font-bold text-gray-900 mb-8 text-center"">","Fix any of the following:
  Element has insufficient color contrast of 1.06 (foreground color: #111827, background color: #132024, font size: 18.0pt (24px), font weight: bold). Expected contrast ratio of 3:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-amber-600 text-white px-3 py-1 rounded-full font-…"">","Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #ffffff, background color: #d97706, font size: 10.5pt (14px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 right-4 bg-green-500 text-white px-3 py-1 rounded-full font…"">","Fix any of the following:
  Element has insufficient color contrast of 2.27 (foreground color: #ffffff, background color: #22c55e, font size: 9.0pt (12px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-amber-600","<a href=""/beach/balneario-isla-verde"" class=""bg-amber-600 hover:bg-amber-700 text-white px-4 py-2 rounded-lg text-sm fo…"">","Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #ffffff, background color: #d97706, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-amber-600 text-white px-3 py-1 rounded-full font-…"">","Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #ffffff, background color: #d97706, font size: 10.5pt (14px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-amber-600","<a href=""/beach/isla-verde-alambique-carolina-18444-6601"" class=""bg-amber-600 hover:bg-amber-700 text-white px-4 py-2 rounded-lg text-sm fo…"">","Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #ffffff, background color: #d97706, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-amber-600 text-white px-3 py-1 rounded-full font-…"">","Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #ffffff, background color: #d97706, font size: 10.5pt (14px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-amber-600","<a href=""/beach/balneario-de-carolina-carolina-18442-65997"" class=""bg-amber-600 hover:bg-amber-700 text-white px-4 py-2 rounded-lg text-sm fo…"">","Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #ffffff, background color: #d97706, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-amber-600 text-white px-3 py-1 rounded-full font-…"">","Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #ffffff, background color: #d97706, font size: 10.5pt (14px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-amber-600","<a href=""/beach/isla-verde-east-sector-near-boca-carolina-18449-65995"" class=""bg-amber-600 hover:bg-amber-700 text-white px-4 py-2 rounded-lg text-sm fo…"">","Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #ffffff, background color: #d97706, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-amber-600 text-white px-3 py-1 rounded-full font-…"">","Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #ffffff, background color: #d97706, font size: 10.5pt (14px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-amber-600","<a href=""/beach/isla-verde-beach"" class=""bg-amber-600 hover:bg-amber-700 text-white px-4 py-2 rounded-lg text-sm fo…"">","Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #ffffff, background color: #d97706, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-amber-600 text-white px-3 py-1 rounded-full font-…"">","Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #ffffff, background color: #d97706, font size: 10.5pt (14px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-amber-600","<a href=""/beach/isla-verde-pine-grove-carolina-18441-66017"" class=""bg-amber-600 hover:bg-amber-700 text-white px-4 py-2 rounded-lg text-sm fo…"">","Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #ffffff, background color: #d97706, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-amber-600 text-white px-3 py-1 rounded-full font-…"">","Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #ffffff, background color: #d97706, font size: 10.5pt (14px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-amber-600","<a href=""/beach/boca-de-cangrejos-mouth-carolina-18456-65999"" class=""bg-amber-600 hover:bg-amber-700 text-white px-4 py-2 rounded-lg text-sm fo…"">","Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #ffffff, background color: #d97706, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.space-y-8 > article.bg-white > div.md:w-1/3 > div.absolute","<div class=""absolute top-4 left-4 bg-amber-600 text-white px-3 py-1 rounded-full font-…"">","Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #ffffff, background color: #d97706, font size: 10.5pt (14px), font weight: bold). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","div.md:w-2/3 > div.flex > div.flex > span.font-semibold","<span class=""font-semibold"">","Fix any of the following:
  Element has insufficient color contrast of 1.05 (foreground color: #f1f5f9, background color: #fefce8, font size: 12.0pt (16px), font weight: normal). Expected contrast ratio of 4.5:1"
"https://www.puertoricobeachfinder.com/beaches-near-san-juan-airport.php","article.bg-white > div.md:w-2/3 > div.flex > a.bg-amber-600","<a href=""/beach/isla-verde-balneario-west-sector-carolina-18445-66007"" class=""bg-amber-600 hover:bg-amber-700 text-white px-4 py-2 rounded-lg text-sm fo…"">","Fix any of the following:
  Element has insufficient color contrast of 3.18 (foreground color: #ffffff, background color: #d97706, font size: 10.5pt (14px), font weight: normal). Expected contrast ratio of 4.5:1"
